title,authors,cover,summary,language,categories,editor,publicationYear,pagesNumber,amazonLink,kindleLink,audibleLink,fnacLink,ISBN,rating
Magnolia Table,['Joanna GainesMarah Stets'],"https://images-na.ssl-images-amazon.com/images/I/51iDWMHbdhL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Cookbooks, Food & Wine', 'Regional & International']",,,,,,,,9780062820150,4.8
"Magnolia Table, Volume 2: A Collection of Recipes for Gathering",['Joanna Gaines'],"https://images-na.ssl-images-amazon.com/images/I/41W+DpFKNbL._SX258_BO1,204,203,200_.jpg",,,"['Cookbooks, Food & Wine', 'Regional & International']",,,,,,,,0062820184,4.9
Charlotte's Web (Trophy Newbery),['E. B. WhiteGarth Williams'],"https://images-na.ssl-images-amazon.com/images/I/5175Z5YYS7L._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Literature & Fiction', 'Contemporary']",,,,,,,,0064400557,4.8
"The Cellist: A Novel (Gabriel Allon, 21)",['Daniel Silva'],"https://images-na.ssl-images-amazon.com/images/I/41YoyZ0j1aL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Action & Adventure']",,,,,,,,006283486X,4.0
The Secret Garden (HarperClassics),['Frances Hodgson Burnett'],"https://images-na.ssl-images-amazon.com/images/I/51U5LphhqXL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,006440188X,4.7
I've Loved You Since Forever,['Hoda KotbSuzie Mason'],"https://images-na.ssl-images-amazon.com/images/I/51FnzgOR8cL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0062841742,4.8
I've Loved You Since Forever Board Book,['Hoda KotbSuzie Mason'],"https://images-na.ssl-images-amazon.com/images/I/51vrHeXp-rL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0062841750,4.8
Pride and Prejudice,['Jane Austen'],"https://images-na.ssl-images-amazon.com/images/I/41oMRzKdGNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Classics']",,,,,,,,9780141439518,4.6
Wuthering Heights (Penguin Classics),['Emily Brontë'],"https://images-na.ssl-images-amazon.com/images/I/41dAOQBWAUL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0141439556,4.6
The Picture of Dorian Gray,['Oscar Wilde'],"https://images-na.ssl-images-amazon.com/images/I/41Gl8oGuVDS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['LGBTQ+ Books', 'Literature & Fiction']",,,,,,,,0141439572,4.5
Where the Wild Things Are,['Maurice Sendak'],"https://images-na.ssl-images-amazon.com/images/I/615VKkb9nNL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0064431789,4.9
"SuperLife: The 5 Simple Fixes That Will Make You Healthy, Fit, and Eternally Awesome",['Darin Olien'],"https://images-na.ssl-images-amazon.com/images/I/51lgtaS8b+L._SY344_BO1,204,203,200_.jpg",,,"['Health, Fitness & Dieting', 'Diets & Weight Loss']",,,,,,,,0062297198,4.7
"The 4-Hour Work Week: Escape the 9-5, Live Anywhere and Join the New Rich",['Timothy Ferriss'],"https://images-na.ssl-images-amazon.com/images/I/51+U4oyBDJL._SY344_BO1,204,203,200_.jpg",,,"['Business & Money', 'Business Culture']",,,,,,,,9780091929114,4.5
Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,['J. D. Vance'],"https://images-na.ssl-images-amazon.com/images/I/51gufUMfXZL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Biographies & Memoirs', 'Historical']",,,,,,,,9780062300546,4.5
Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,['J. D. Vance'],"https://images-na.ssl-images-amazon.com/images/I/41Ob0TaHDwL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['History', 'Americas']",,,,,,,,9780062300553,4.5
"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",['Ashlee Vance'],"https://images-na.ssl-images-amazon.com/images/I/51kWCi08LOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Engineering & Transportation', 'Engineering']",,,,,,,,9780062301239,4.7
"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",['Ashlee Vance'],"https://images-na.ssl-images-amazon.com/images/I/5112YFsXIJL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Engineering & Transportation', 'Engineering']",,,,,,,,006230125X,4.7
The Art of Racing in the Rain,['Garth Stein'],"https://images-na.ssl-images-amazon.com/images/I/41d5u91EnxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,9780061537936,4.7
The Art of Racing in the Rain: A Novel,['Garth Stein'],"https://images-na.ssl-images-amazon.com/images/I/41xQVphTvuL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,9780061537967,4.7
Why We Sleep,['Matthew Walker'],"https://images-na.ssl-images-amazon.com/images/I/41yN1NYjE8L._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Health, Fitness & Dieting', 'Psychology & Counseling']",,,,,,,,9780141983769,4.7
12 Rules for Life: An Antidote to Chaos,['Jordan B. Peterson'],"https://images-na.ssl-images-amazon.com/images/I/41EATHVLJRL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business & Money', 'Job Hunting & Careers']",,,,,,,,0141988517,4.8
"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",['Paulo Coelho'],"https://images-na.ssl-images-amazon.com/images/I/51kcX5PpaZL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0062315005,4.7
Sapiens: A Brief History of Humankind,['Yuval Noah Harari'],"https://images-na.ssl-images-amazon.com/images/I/41+lolL22gL._SY344_BO1,204,203,200_.jpg",,,"['History', 'World']",,,,,,,,9780062316097,4.6
Sapiens: A Brief History of Humankind,['by Yuval Harari (Author)'],"https://images-na.ssl-images-amazon.com/images/I/41lZKXt1+ML._SY344_BO1,204,203,200_.jpg",,,"['History', 'World']",,,,,,,,9780062316110,4.6
I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,['Michelle McNamara'],"https://images-na.ssl-images-amazon.com/images/I/51mqAQYYSTL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Biographies & Memoirs', 'Professionals & Academics']",,,,,,,,0062319787,4.7
I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,['Michelle McNamara'],"https://images-na.ssl-images-amazon.com/images/I/51r+K-AOeOL._SY344_BO1,204,203,200_.jpg",,,"['Biographies & Memoirs', 'Professionals & Academics']",,,,,,,,0062319795,4.7
The Guest List: A Novel,['Lucy Foley'],"https://images-na.ssl-images-amazon.com/images/I/514elGDUfjS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery, Thriller & Suspense', 'Mystery']",,,,,,,,0062868942,4.2
The Tattooist of Auschwitz: A Novel,['Heather Morris'],"https://images-na.ssl-images-amazon.com/images/I/41gDC9FSp1L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,006287067X,4.7
Looking for Alaska,['John Green'],"https://images-na.ssl-images-amazon.com/images/I/41bWeuNX4AL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Romance', 'Contemporary']",,,,,,,,0142402516,4.6
The Gruffalo,['Julia Donaldson'],"https://images-na.ssl-images-amazon.com/images/I/51inFTeRHCL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0142403873,4.9
The Outsiders,['S. E. Hinton'],"https://images-na.ssl-images-amazon.com/images/I/41pfjBeMsQL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,014240733X,4.8
HarperLuxe The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,['Mark Manson'],"https://images-na.ssl-images-amazon.com/images/I/51AffTW1D6L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Self-Help', 'Happiness']",,,,,,,,0062899147,4.6
The Duke and I: The (Bridgertons Book 1),['Julia Quinn'],"https://images-na.ssl-images-amazon.com/images/I/51EmwLRVG8L._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,,,,,0062353594,4.6
"To Sir Phillip, With Love (Bridgertons Book 5)",['Julia Quinn'],"https://images-na.ssl-images-amazon.com/images/I/51fpkt9miwL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,006235373X,4.6
When He Was Wicked (Bridgertons Book 6),['Julia Quinn'],"https://images-na.ssl-images-amazon.com/images/I/51oNnoUdvYL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Romance', 'Historical']",,,,,,,,0062353780,4.6
"Divergent (Divergent Series, 1)",['Veronica Roth'],"https://images-na.ssl-images-amazon.com/images/I/51YIcGCYtxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,0062387243,4.6
The Fault in Our Stars,['John Green'],"https://images-na.ssl-images-amazon.com/images/I/51ED6WxFy8L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,014242417X,4.7
A People's History of the United States,['Howard Zinn'],"https://images-na.ssl-images-amazon.com/images/I/41JK-Af6EjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['History', 'Americas']",,,,,,,,0062397346,4.7
Never Split the Difference: Negotiating As If Your Life Depended On It,['Chris VossTahl Raz'],"https://images-na.ssl-images-amazon.com/images/I/51x2TUCaM4L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business & Money', 'Management & Leadership']",,,,,,,,0062407805,4.8
"To Kill a Mockingbird, 50th Anniversary Edition",['Harper Lee'],"https://images-na.ssl-images-amazon.com/images/I/51Dv42myl0L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0062420704,4.8
"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain (The Plant Paradox, 1)",['by Dr. Steven R Gundry MD (Author)'],"https://images-na.ssl-images-amazon.com/images/I/51vu57p4y7L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Health, Fitness & Dieting', 'Diets & Weight Loss']",,,,,,,,006242713X,4.4
Room on the Broom,['Julia Donaldson'],"https://images-na.ssl-images-amazon.com/images/I/61717NOl-IL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0142501123,4.9
A Gentleman in Moscow: A Novel,['Amor Towles'],"https://images-na.ssl-images-amazon.com/images/I/51J3IGk3bPL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,0143110438,4.6
The Book of Longings: A Novel,['Sue Monk Kidd'],"https://images-na.ssl-images-amazon.com/images/I/51-lWLVRbxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0143111396,4.5
Dune (Penguin Galaxy),['Frank Herbert'],"https://images-na.ssl-images-amazon.com/images/I/51CU7gd1yrL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Literature & Fiction', 'United States']",,,,,,,,9780143111580,4.7
A Discovery of Witches (All Souls Series),['Deborah Harkness'],"https://images-na.ssl-images-amazon.com/images/I/51boSeNa2DL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,9780143119685,4.6
The Invention of Wings,['Sue Monk Kidd'],"https://images-na.ssl-images-amazon.com/images/I/41yzh9vopML._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0143121707,4.7
"Shadow of Night (All Souls Trilogy, Bk 2) (All Souls Series)",['Deborah Harkness'],"https://images-na.ssl-images-amazon.com/images/I/51zcioJsVqL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0143123629,4.7
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,['Daniel James Brown'],"https://images-na.ssl-images-amazon.com/images/I/41MZY+anwcL._SY344_BO1,204,203,200_.jpg",,,"['History', 'Americas']",,,,,,,,9780143125471,4.8
The Book of Life: A Novel (All Souls Series),['Deborah Harkness'],"https://images-na.ssl-images-amazon.com/images/I/51p9xS+QkTL._SY344_BO1,204,203,200_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0143127527,4.7
Everything I Never Told You,['Celeste Ng'],"https://images-na.ssl-images-amazon.com/images/I/51CCfyY1sqL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0143127551,4.3
"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",['by Bessel van der Kolk M.D. (Author)'],"https://images-na.ssl-images-amazon.com/images/I/41D3enj6JVS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Medical Books', 'Medicine']",,,,,,,,0143127748,4.8
Ikigai: The Japanese Secret to a Long and Happy Life,['Héctor GarcíaFrancesc Miralles'],"https://images-na.ssl-images-amazon.com/images/I/41SG4SO4T9L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Health, Fitness & Dieting', 'Aging']",,,,,,,,0143130722,4.6
Wreck This Journal: Now in Color,['Keri Smith'],"https://images-na.ssl-images-amazon.com/images/I/51KCTNWR6rL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Crafts, Hobbies & Home', 'Crafts & Hobbies']",,,,,,,,0143131664,4.7
The Salt Path: A Memoir,['Raynor Winn'],"https://images-na.ssl-images-amazon.com/images/I/61ENECwqxyL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Reference', 'Writing, Research & Publishing Guides']",,,,,,,,0143134116,4.4
We Were the Lucky Ones: A Novel,['Georgia Hunter'],"https://images-na.ssl-images-amazon.com/images/I/41vS4wMAOEL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0143134760,4.7
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,['Daniel James Brown'],"https://images-na.ssl-images-amazon.com/images/I/41mKGEQCruL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['History', 'Americas']",,,,,,,,0143136968,4.8
"Inner Engineering: A Yogi's Guide to Joy [Paperback] [Jan 01, 2014] SADHGURU",['Sadhguru'],"https://images-na.ssl-images-amazon.com/images/I/51tEI+nAhdL._SY344_BO1,204,203,200_.jpg",,,"['Religion & Spirituality', 'New Age & Spirituality']",,,,,,,,9780143428848,4.7
Animal Farm,['George Orwell'],"https://images-na.ssl-images-amazon.com/images/I/51DmCgc5QvL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'United States']",,,,,,,,0151072558,4.7
Life of Pi,['Yann Martel'],"https://images-na.ssl-images-amazon.com/images/I/51rxEvLljUL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,9780156027328,4.4
Pride and Prejudice (Oxford World's Classics),['Jane Austen'],"https://images-na.ssl-images-amazon.com/images/I/41b8puGtB+L._SY344_BO1,204,203,200_.jpg",,,"['Literature & Fiction', 'History & Criticism']",,,,,,,,0198826737,4.6
The Picture of Dorian Gray (Oxford World's Classics),['Oscar Wilde'],"https://images-na.ssl-images-amazon.com/images/I/51E4FepR8+L._SY344_BO1,204,203,200_.jpg",,,"['LGBTQ+ Books', 'Literature & Fiction']",,,,,,,,0199535981,4.5
Breath: The New Science of a Lost Art,['James Nestor'],"https://images-na.ssl-images-amazon.com/images/I/41aYi-hfFOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Health, Fitness & Dieting', 'Alternative Medicine']",,,,,,,,024128912,4.7
Marvel Encyclopedia New Edition,['Stan LeeDK'],"https://images-na.ssl-images-amazon.com/images/I/61nz1T7ejwL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Comics & Graphic Novels', 'Graphic Novels']",,,,,,,,0241357551,4.9
Hinch Yourself Happy: All The Best Cleaning Tips To Shine Your Sink And Soothe Your Soul,['Mrs Hinch'],"https://images-na.ssl-images-amazon.com/images/I/310vGuY0NBL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Crafts, Hobbies & Home', 'Home Improvement & Design']",,,,,,,,0241399750,4.7
Lady in Waiting: My Extraordinary Life in the Shadow of the Crown,['Anne Glenconner'],"https://images-na.ssl-images-amazon.com/images/I/41aX4rvF9WL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['History', 'Europe']",,,,,,,,0306846365,4.4
Lady in Waiting: My Extraordinary Life in the Shadow of the Crown,['Anne Glenconner'],"https://images-na.ssl-images-amazon.com/images/I/41M4v3odsGL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['History', 'Europe']",,,,,,,,0306846373,4.4
Mrs Hinch: The Activity Journal,['Mrs Hinch'],"https://images-na.ssl-images-amazon.com/images/I/417LgrqQihL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Crafts, Hobbies & Home', 'Home Improvement & Design']",,,,,,,,0241426847,4.8
The Monster at the End of This Book,['Jon Stone'],"https://images-na.ssl-images-amazon.com/images/I/61Xs6x5WOwL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0307010856,4.9
Just Me and My Dad (Little Critter),['Mercer Mayer'],"https://images-na.ssl-images-amazon.com/images/I/610vSvpmhSL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0307118398,4.8
The Thursday Murder Club: The Record-Breaking Sunday Times Number One Bestseller,['Richard Osman'],"https://images-na.ssl-images-amazon.com/images/I/51B1gVTuEdS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,0241988268,4.3
The Thursday Murder Club: The Record-Breaking Sunday Times Number One Bestseller,['Richard Osman'],"https://images-na.ssl-images-amazon.com/images/I/511SOAokALL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Comics & Graphic Novels', 'Graphic Novels']",,,,,,,,0241991021,4.3
Americanah: A novel (ALA Notable Books for Adults),['Chimamanda Ngozi Adichie'],"https://images-na.ssl-images-amazon.com/images/I/51OjQx1PtSL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0307271080,4.6
Harry Potter and the Half-Blood Prince (Book 6),['J.K. Rowling'],"https://images-na.ssl-images-amazon.com/images/I/51mnCyAWskL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0307283658,4.9
Sharp Objects,['Gillian Flynn'],"https://images-na.ssl-images-amazon.com/images/I/410c6rSRdBL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery, Thriller & Suspense', 'Mystery']",,,,,,,,0307341550,4.4
Quiet: The Power of Introverts in a World That Can't Stop Talking,['Susan Cain'],"https://images-na.ssl-images-amazon.com/images/I/41Fl9hWHPOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Self-Help', 'Relationships']",,,,,,,,0307352145,4.6
Quiet: The Power of Introverts in a World That Can't Stop Talking,['Susan Cain'],"https://images-na.ssl-images-amazon.com/images/I/41hUEwpRWKL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Self-Help', 'Relationships']",,,,,,,,0307352153,4.6
The Road (Oprah's Book Club),['Cormac McCarthy'],"https://images-na.ssl-images-amazon.com/images/I/41OYjTKJ8eL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Contemporary']",,,,,,,,9780307387899,4.4
Americanah,['Chimamanda Ngozi Adichie'],"https://images-na.ssl-images-amazon.com/images/I/51gN4UHWDrL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,9780307455925,4.6
"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",['Timothy Ferriss'],"https://images-na.ssl-images-amazon.com/images/I/51I2EIRF44L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business & Money', 'Business Culture']",,,,,,,,0307465357,4.5
Wild: From Lost to Found on the Pacific Crest Trail,['Cheryl Strayed'],"https://images-na.ssl-images-amazon.com/images/I/51knH1x-f6L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Travel', 'United States']",,,,,,,,0307476073,4.5
Wild: From Lost to Found on the Pacific Crest Trail,['Cheryl Strayed'],"https://images-na.ssl-images-amazon.com/images/I/415YBHjDaEL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Travel', 'United States']",,,,,,,,0307592731,4.5
God Gave Us You,['Lisa Tawn BergrenLaura J. Bryant'],"https://images-na.ssl-images-amazon.com/images/I/51OlZwbCdPL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0307729915,4.9
Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,['David Grann'],"https://images-na.ssl-images-amazon.com/images/I/51PP3iTK8DL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Politics & Social Sciences', 'Social Sciences']",,,,,,,,0307742482,4.6
The Night Circus,['Erin Morgenstern'],"https://images-na.ssl-images-amazon.com/images/I/518f-dysfqL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,9780307744432,4.5
Ready Player One,['Ernest Cline'],"https://images-na.ssl-images-amazon.com/images/I/513bt3JnCeL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Humor & Entertainment', 'Humor']",,,,,,,,030788743X,4.7
Ready Player One: A Novel,['Ernest Cline'],"https://images-na.ssl-images-amazon.com/images/I/51slsl+ig2L._SY344_BO1,204,203,200_.jpg",,,"['Humor & Entertainment', 'Humor']",,,,,,,,0307887448,4.7
Fox in Socks: Dr. Seuss's Book of Tongue Tanglers (Bright & Early Board Books(TM)),['Dr. Seuss'],"https://images-na.ssl-images-amazon.com/images/I/51N93ADx+HL._SY344_BO1,204,203,200_.jpg",,,[],,,,,,,,9780307931801,4.9
The Stand,['Stephen King'],"https://images-na.ssl-images-amazon.com/images/I/41DmhS44V-L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0307947300,4.7
The Girl with the Dragon Tattoo (Millennium Series),['Stieg Larsson'],"https://images-na.ssl-images-amazon.com/images/I/51AA0MWoCIL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,0307949486,4.5
The Lost Symbol (Robert Langdon),['Dan Brown'],"https://images-na.ssl-images-amazon.com/images/I/411XzQ6SneL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Literature & Fiction', 'Action & Adventure']",,,,,,,,0307950689,4.3
His Dark Materials: The Golden Compass / The Subtle Knife / The Amber Spyglass,['Philip Pullman'],"https://images-na.ssl-images-amazon.com/images/I/51tRrerXt0L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Crafts, Hobbies & Home', 'Crafts & Hobbies']",,,,,,,,0307957837,4.7
The Little Blue Box of Bright and Early Board Books by Dr. Seuss (Bright & Early Board Books(TM)),['Dr. Seuss'],"https://images-na.ssl-images-amazon.com/images/I/61LkT6mi7tL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,030797586X,4.8
Another Monster at the End of This Book,['Jon Stone'],"https://images-na.ssl-images-amazon.com/images/I/61okfIMhcWL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,9780307987693,4.9
"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life",['Henry Cloud'],"https://images-na.ssl-images-amazon.com/images/I/41P9EzD+GkL._SY344_BO1,204,203,200_.jpg",,,"['Christian Books & Bibles', 'Christian Living']",,,,,,,,9780310247456,4.7
The Purpose Driven Life: What on Earth Am I Here For?,['Rick Warren'],"https://images-na.ssl-images-amazon.com/images/I/41qYrnXYdPL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Christian Books & Bibles', 'Christian Living']",,,,,,,,031033750X,4.8
"Boundaries Updated and Expanded Edition: When to Say Yes, How to Say No To Take Control of Your Life",['Henry Cloud'],"https://images-na.ssl-images-amazon.com/images/I/41Aort3XD4L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Self-Help', 'Relationships']",,,,,,,,0310350239,4.7
"Boundaries Updated and Expanded Edition: When to Say Yes, How to Say No To Take Control of Your Life",['Henry Cloud'],"https://images-na.ssl-images-amazon.com/images/I/41tGqrjoPxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Self-Help', 'Relationships']",,,,,,,,0310351804,4.7
The Jesus Storybook Bible: Every Story Whispers His Name,['Sally Lloyd-JonesJago'],"https://images-na.ssl-images-amazon.com/images/I/516Fd4-cOAL._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,,,,,0310708257,4.9
The Beginner's Bible: Timeless Children's Stories,"[""The Beginner's Bible""]","https://images-na.ssl-images-amazon.com/images/I/51e15NbxF0L._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,,,,,031075013X,4.9
Shantaram: A Novel,['Gregory David Roberts'],"https://images-na.ssl-images-amazon.com/images/I/519-+MrZlKL._SY344_BO1,204,203,200_.jpg",,,"['Literature & Fiction', 'Action & Adventure']",,,,,,,,0312330537,4.6
A Wrinkle in Time (Time Quintet),"[""Madeleine L'Engle""]","https://images-na.ssl-images-amazon.com/images/I/51JByNA2CZL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0312367546,4.6
Call Me by Your Name: A Novel,['André Aciman'],"https://images-na.ssl-images-amazon.com/images/I/51Ki35xruNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['LGBTQ+ Books', 'Literature & Fiction']",,,,,,,,031242678X,4.7
Bright Baby Touch & Feel Baby Animals (Bright Baby Touch and Feel),['Roger Priddy'],"https://images-na.ssl-images-amazon.com/images/I/51h-N7R8QHL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,9780312498580,4.8
First 100 Words: A Padded Board Book,['Roger Priddy'],"https://images-na.ssl-images-amazon.com/images/I/51hWLxMSH5L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0312510780,4.7
"First 100 Board Book Box Set (3 books): First 100 Words, Numbers Colors Shapes, and First 100 Animals",['Roger Priddy'],"https://images-na.ssl-images-amazon.com/images/I/514CZz2fN-L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0312521065,4.8
Firefly Lane: A Novel,['Kristin Hannah'],"https://images-na.ssl-images-amazon.com/images/I/51+WkrcitPL._SY344_BO1,204,203,200_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0312537077,4.6
